date,confidence_level,pattern,days_consumption,weeks_coverage,lme_trend_60d,global_trend_60d,diagnostic_notes
2016-04-25,HIGH,ALIGNED,1.7512980769230773,0.685544,-25.644464312323056,7.0550279059163,Signals aligned - high confidence
2016-04-26,HIGH,ALIGNED,1.740769230769231,0.682994,-26.256318763009222,6.532047242620687,Signals aligned - high confidence
2016-04-27,HIGH,ALIGNED,1.709533653846154,0.677764,-25.474296205630353,7.2676166901956885,Signals aligned - high confidence
2016-04-28,HIGH,ALIGNED,1.6667163461538466,0.671018,-27.573585481165164,5.967834650394477,Signals aligned - high confidence
2016-04-29,HIGH,ALIGNED,1.617581730769231,0.661436,-30.33555018137848,-1.4353239910113391,Signals aligned - high confidence
2016-05-02,HIGH,ALIGNED,1.617581730769231,0.660766,-30.78540321369575,-1.9268331779834558,Signals aligned - high confidence
2016-05-03,HIGH,ALIGNED,1.6611009615384618,0.666392,-29.943753700414444,-1.831402543221805,Signals aligned - high confidence
2016-05-04,HIGH,ALIGNED,1.6976009615384617,0.671232,-28.340740740740745,-1.2388693037024834,Signals aligned - high confidence
2016-05-05,HIGH,ALIGNED,1.6021394230769235,0.657724,-32.15931044731758,-3.21923714173884,Signals aligned - high confidence
2016-05-06,HIGH,ALIGNED,1.6354807692307696,0.671366,-30.870790683874795,-1.4462330707644244,Signals aligned - high confidence
2016-05-09,HIGH,ALIGNED,1.6470625000000003,0.673016,-30.4946682464455,-1.2837211485432043,Signals aligned - high confidence
2016-05-10,HIGH,ALIGNED,1.6565384615384617,0.67376,-31.084829902175503,-1.9069443756933757,Signals aligned - high confidence
2016-05-11,HIGH,ALIGNED,1.6726826923076925,0.675052,-30.240046838407498,-1.607679548508778,Signals aligned - high confidence
2016-05-12,HIGH,ALIGNED,1.681456730769231,0.675738,-30.29244871235268,-1.819085284878641,Signals aligned - high confidence
2016-05-13,HIGH,ALIGNED,1.6867211538461542,0.644126,-29.209014582412728,-9.119050508071869,Signals aligned - high confidence
2016-05-16,HIGH,ALIGNED,1.750596153846154,0.653024,-26.582278481012654,-7.8141895993382064,Signals aligned - high confidence
2016-05-17,HIGH,ALIGNED,1.7512980769230773,0.652412,-23.136167590881087,-5.878856602064165,Signals aligned - high confidence
2016-05-18,HIGH,ALIGNED,1.7502451923076927,0.651682,-22.05376680212566,-5.379176164825116,Signals aligned - high confidence
2016-05-19,HIGH,ALIGNED,1.7832355769230772,0.656284,-19.464257410049136,-4.086261625969678,Signals aligned - high confidence
2016-05-20,MEDIUM,ALIGNED,1.730942307692308,0.61683,-19.765739385065885,-12.591188123862807,Moderate divergence between LME and global - monitor closely
2016-05-23,MEDIUM,ALIGNED,1.7421730769230772,0.618022,-17.418066877391446,-11.570160427195352,Moderate divergence between LME and global - monitor closely
2016-05-24,MEDIUM,ALIGNED,1.613019230769231,0.59967,-21.179900531641227,-13.070138816407473,Moderate divergence between LME and global - monitor closely
2016-05-25,MEDIUM,ALIGNED,1.5442307692307695,0.589422,-24.006908462867017,-14.275616730029173,Moderate divergence between LME and global - monitor closely
2016-05-26,MEDIUM,ALIGNED,1.5214182692307694,0.585524,-23.342175066312997,-13.978538855719059,Moderate divergence between LME and global - monitor closely
2016-05-27,MEDIUM,ALIGNED,1.4550865384615388,0.532124,-25.25689561925365,-24.26359237119271,Moderate divergence between LME and global - monitor closely
2016-05-30,MEDIUM,ALIGNED,1.4550865384615388,0.532124,-24.686648501362395,-24.085529394309457,Moderate divergence between LME and global - monitor closely
2016-05-31,MEDIUM,ALIGNED,1.4543846153846156,0.531572,-25.454218384601546,-24.54106170470096,Moderate divergence between LME and global - monitor closely
2016-06-01,MEDIUM,ALIGNED,1.4793028846153848,0.534102,-21.185489902767387,-23.11782606067062,Moderate divergence between LME and global - monitor closely
2016-06-02,MEDIUM,ALIGNED,1.4466634615384617,0.528628,-22.460496613995485,-23.79609688309966,Moderate divergence between LME and global - monitor closely
2016-06-03,HIGH,ALIGNED,1.448769230769231,0.498482,-17.158338350391332,-31.860035321971246,Signals aligned - high confidence
2016-06-06,MEDIUM,ALIGNED,1.7470865384615388,0.540832,2.4912497426394786,-25.510774680671133,Moderate divergence between LME and global - monitor closely
2016-06-07,MEDIUM,ALIGNED,2.0538269230769233,0.5842,20.759389186958323,-19.54874585831655,Moderate divergence between LME and global - monitor closely
2016-06-08,MEDIUM,ALIGNED,2.2349230769230775,0.60961,31.4073462649608,-16.118796731768935,Moderate divergence between LME and global - monitor closely
2016-06-09,MEDIUM,ALIGNED,2.3616201923076927,0.627704,43.07888581756325,-12.861731870719117,Moderate divergence between LME and global - monitor closely
2016-06-10,MEDIUM,ALIGNED,2.364427884615385,0.60563,47.41794310722101,-16.11470773185738,Moderate divergence between LME and global - monitor closely
2016-06-13,MEDIUM,ALIGNED,2.367586538461539,0.60608,51.83434616250282,-15.37819279497139,Moderate divergence between LME and global - monitor closely
2016-06-14,MEDIUM,ALIGNED,2.367586538461539,0.60588,56.44712430426717,-14.697468012254456,Moderate divergence between LME and global - monitor closely
2016-06-15,MEDIUM,ALIGNED,2.322663461538462,0.59948,57.30924649393867,-15.062313329215005,Moderate divergence between LME and global - monitor closely
2016-06-16,MEDIUM,ALIGNED,2.2630000000000003,0.591068,53.67016205910391,-16.233284014444195,Moderate divergence between LME and global - monitor closely
2016-06-17,MEDIUM,ALIGNED,2.189649038461539,0.574146,48.68922783603431,-18.953095091556893,Moderate divergence between LME and global - monitor closely
2016-06-20,MEDIUM,ALIGNED,2.126475961538462,0.56628,44.39942802669208,-20.107899763828186,Moderate divergence between LME and global - monitor closely
2016-06-21,MEDIUM,ALIGNED,2.0966442307692312,0.562074,45.14091350826044,-20.25622472866567,Moderate divergence between LME and global - monitor closely
2016-06-22,MEDIUM,ALIGNED,2.0278557692307695,0.552918,44.775745427211234,-20.863389667491074,Moderate divergence between LME and global - monitor closely
2016-06-23,MEDIUM,ALIGNED,1.9618750000000003,0.544362,38.8130121678669,-22.288176242847847,Moderate divergence between LME and global - monitor closely
2016-06-24,MEDIUM,ALIGNED,1.958365384615385,0.526504,38.56468835361311,-25.12464909112112,Moderate divergence between LME and global - monitor closely
2016-06-27,MEDIUM,ALIGNED,1.963629807692308,0.528048,38.14814814814815,-25.027686121728067,Moderate divergence between LME and global - monitor closely
2016-06-28,MEDIUM,ALIGNED,1.989600961538462,0.532348,42.50879839115134,-24.028861577454176,Moderate divergence between LME and global - monitor closely
2016-06-29,MEDIUM,ALIGNED,1.955908653846154,0.528298,45.47115635604282,-23.807642051764265,Moderate divergence between LME and global - monitor closely
2016-06-30,MEDIUM,ALIGNED,1.9190576923076927,0.523596,34.18404907975461,-25.775493250848424,Moderate divergence between LME and global - monitor closely
2016-07-01,MEDIUM,ALIGNED,1.9253750000000003,0.532358,28.870096311956782,-25.231878114413796,Moderate divergence between LME and global - monitor closely
2016-07-04,MEDIUM,ALIGNED,1.926427884615385,0.532508,23.90519187358917,-26.080184789821015,Moderate divergence between LME and global - monitor closely
2016-07-05,MEDIUM,ALIGNED,2.0741826923076925,0.553548,33.04817649707339,-23.181068793818383,Moderate divergence between LME and global - monitor closely
2016-07-06,MEDIUM,ALIGNED,2.416019230769231,0.602256,51.663361974003074,-16.826727873851333,Moderate divergence between LME and global - monitor closely
2016-07-07,MEDIUM,ALIGNED,2.416019230769231,0.60227,53.04579813250334,-16.432634938254477,Moderate divergence between LME and global - monitor closely
2016-07-08,MEDIUM,ALIGNED,2.3967163461538465,0.600508,48.295331161780666,-12.803043503513967,Moderate divergence between LME and global - monitor closely
2016-07-11,MEDIUM,ALIGNED,2.2854615384615387,0.5852,35.21594684385383,-16.071479792329978,Moderate divergence between LME and global - monitor closely
2016-07-12,MEDIUM,ALIGNED,2.4037355769230775,0.602648,39.746990410120375,-13.962001244924648,Moderate divergence between LME and global - monitor closely
2016-07-13,MEDIUM,ALIGNED,2.304413461538462,0.589098,30.458970792767737,-16.6341655321931,Moderate divergence between LME and global - monitor closely
2016-07-14,MEDIUM,ALIGNED,2.2310625000000006,0.579048,28.320549051271705,-17.572065082776977,Moderate divergence between LME and global - monitor closely
2016-07-15,MEDIUM,ALIGNED,2.1640288461538466,0.585696,25.45269582909462,-14.098149071602473,Moderate divergence between LME and global - monitor closely
2016-07-18,MEDIUM,ALIGNED,2.0840096153846157,0.575338,18.997995991983974,-16.07570046561563,Moderate divergence between LME and global - monitor closely
2016-07-19,MEDIUM,ALIGNED,2.0699711538461543,0.573338,18.911290322580655,-16.05519228573018,Moderate divergence between LME and global - monitor closely
2016-07-20,MEDIUM,ALIGNED,2.120509615384616,0.580578,24.04023814411824,-14.339209518357421,Moderate divergence between LME and global - monitor closely
2016-07-21,MEDIUM,ALIGNED,2.138057692307693,0.583172,28.2796378184881,-13.091452092194245,Moderate divergence between LME and global - monitor closely
2016-07-22,MEDIUM,ALIGNED,1.940817307692308,0.549058,19.982642655673686,-16.99000356799448,Moderate divergence between LME and global - monitor closely
2016-07-25,MEDIUM,ALIGNED,1.9022115384615388,0.545158,17.59600781080495,-17.496057605869552,Moderate divergence between LME and global - monitor closely
2016-07-26,MEDIUM,ALIGNED,1.9046682692307695,0.54573,14.66300443693218,-18.10675998511386,Moderate divergence between LME and global - monitor closely
2016-07-27,MEDIUM,ALIGNED,1.9885480769230772,0.557812,17.13872234856315,-16.89728737604882,Moderate divergence between LME and global - monitor closely
2016-07-28,MEDIUM,ALIGNED,1.9720528846153849,0.555508,23.088718510405258,-15.54086516532771,Moderate divergence between LME and global - monitor closely
2016-07-29,MEDIUM,ALIGNED,2.007149038461539,0.559052,22.725321888412008,-16.729176038107386,Moderate divergence between LME and global - monitor closely
2016-08-01,MEDIUM,ALIGNED,2.0615480769230774,0.566988,25.165139569571693,-15.754157404875958,Moderate divergence between LME and global - monitor closely
2016-08-02,MEDIUM,ALIGNED,2.1198076923076927,0.575288,27.966101694915245,-14.615293279506059,Moderate divergence between LME and global - monitor closely
2016-08-03,MEDIUM,ALIGNED,2.1542019230769234,0.580188,28.78724297104489,-14.052843336513332,Moderate divergence between LME and global - monitor closely
2016-08-04,MEDIUM,ALIGNED,2.239836538461539,0.592388,33.20809851805468,-12.334662250753992,Moderate divergence between LME and global - monitor closely
2016-08-05,MEDIUM,ALIGNED,2.25598076923077,0.584904,33.74947981689556,-9.194163874769846,Moderate divergence between LME and global - monitor closely
2016-08-08,MEDIUM,ALIGNED,2.1366538461538465,0.568756,22.05292702485966,-12.904273043563485,Moderate divergence between LME and global - monitor closely
2016-08-09,MEDIUM,ALIGNED,2.173504807692308,0.574048,24.10821643286574,-12.0114283612196,Moderate divergence between LME and global - monitor closely
2016-08-10,MEDIUM,ALIGNED,2.1131394230769236,0.565762,20.733908161219162,-13.184344511586943,Moderate divergence between LME and global - monitor closely
2016-08-11,MEDIUM,ALIGNED,2.091379807692308,0.562482,17.280062979728395,-14.292897587020247,Moderate divergence between LME and global - monitor closely
2016-08-12,MEDIUM,ALIGNED,2.0833076923076925,0.567606,20.356853203568527,-7.980156607168909,Moderate divergence between LME and global - monitor closely
2016-08-15,MEDIUM,ALIGNED,2.131038461538462,0.574994,22.320709105560034,-6.9622117012015705,Moderate divergence between LME and global - monitor closely
2016-08-16,MEDIUM,ALIGNED,2.071725961538462,0.56659,28.437771975630977,-5.516367335367789,Moderate divergence between LME and global - monitor closely
2016-08-17,MEDIUM,ALIGNED,2.1489375,0.57759,39.15909090909091,-2.0073902908272823,Moderate divergence between LME and global - monitor closely
2016-08-18,MEDIUM,ALIGNED,2.097697115384616,0.57029,37.87773933102654,-2.6017720879075834,Moderate divergence between LME and global - monitor closely
2016-08-19,MEDIUM,ALIGNED,2.123317307692308,0.56024,45.92378195851423,5.283730859724423,Moderate divergence between LME and global - monitor closely
2016-08-22,MEDIUM,ALIGNED,2.415317307692308,0.602966,65.99131693198264,13.313062368921535,Moderate divergence between LME and global - monitor closely
2016-08-23,MEDIUM,ALIGNED,2.616067307692308,0.631566,79.87451737451738,18.810998321958273,Moderate divergence between LME and global - monitor closely
2016-08-24,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.8364711538461544,0.662922,91.74377224199289,24.11898850781311,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-08-25,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.996509615384616,0.685766,107.13245997088792,29.72562936507337,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-08-26,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.1344375000000007,0.683534,116.35174418604652,37.12310574905413,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-08-29,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.1344375000000007,0.683592,79.40940136601044,26.396367078871073,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-08-30,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.3587019230769237,0.715542,63.53383458646618,22.48236905169463,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-08-31,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.56541826923077,0.744992,59.53203517587939,22.20796902937945,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-01,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.7314230769230776,0.768642,58.00267498885421,22.45293960210546,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-02,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.90760576923077,0.780052,65.26643906783436,28.80009246569688,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-05,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.9777980769230776,0.790052,68.01067299140232,30.354408658922914,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-06,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.079576923076924,0.804552,72.30951675066706,32.79065161418102,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-07,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.152927884615385,0.815962,78.80024176488365,36.11163007940215,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-08,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.08554326923077,0.807164,80.53660049627791,36.56026040996976,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-09,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.248389423076924,0.81314,94.02147780092965,41.62599756856269,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-12,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.202062500000001,0.807374,97.60686581944216,42.57505121141485,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-13,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.169423076923078,0.803694,98.86173418145296,42.98722232303931,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-14,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.1922355769230775,0.808026,106.7324333679474,46.13848708126702,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-15,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.155735576923077,0.802898,111.82468694096599,47.49339593873194,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-16,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.124500000000001,0.789942,110.60931899641577,50.03532736693359,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-19,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.094317307692308,0.785824,108.50759606791777,48.81677423264552,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-20,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.119586538461539,0.789252,107.05591815134943,48.25865787041559,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-21,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.163456730769232,0.795514,112.86560200968955,50.58054355685617,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-22,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.110812500000001,0.788014,114.2099487929773,50.500385793627146,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-23,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.170475961538462,0.794726,116.6059059423988,49.28412834971956,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-26,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.310860576923078,0.814906,123.77482237201676,53.03169154266227,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-27,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.335778846153847,0.818582,109.03553299492388,47.87913604601588,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2016-09-28,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.123096153846155,0.788282,70.65659500290529,30.888193724927614,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
